443	1	23	21	18
444	1	23	21	19
445	1	23	21	20
446	1	23	21	21
447	1	23	21	22
448	1	23	21	23
449	1	23	22	17
450	1	23	22	18
451	1	23	22	19
452	1	23	22	20
453	1	23	22	21
454	1	23	22	22
455	1	23	22	23
456	1	23	23	18
457	1	23	23	19
458	1	23	23	20
459	1	23	23	21
460	1	23	23	22
461	1	24	18	18
462	1	24	18	19
463	1	24	18	20
464	1	24	18	21
465	1	24	18	22
466	1	24	19	18
467	1	24	19	19
468	1	24	19	20
469	1	24	19	21
470	1	24	19	22
471	1	24	20	18
472	1	24	20	19
473	1	24	20	20
474	1	24	20	21
475	1	24	20	22
476	1	24	21	18
477	1	24	21	19
478	1	24	21	20
479	1	24	21	21
480	1	24	21	22
481	1	24	22	18
482	1	24	22	19
483	1	24	22	20
484	1	24	22	21
485	1	24	22	22
486	1	36	18	18
487	1	36	18	19
488	1	36	18	20
489	1	36	18	21
490	1	36	18	22
491	1	36	19	18
492	1	36	19	19
493	1	36	19	20
494	1	36	19	21
495	1	36	19	22
496	1	36	20	18
497	1	36	20	19
498	1	36	20	20
499	1	36	20	21
500	1	36	20	22
501	1	36	21	18
502	1	36	21	19
503	1	36	21	20
504	1	36	21	21
505	1	36	21	22
506	1	36	22	18
507	1	36	22	19
508	1	36	22	20
509	1	36	22	21
510	1	36	22	22
511	1	37	17	18
512	1	37	17	19
513	1	37	17	20
514	1	37	17	21
515	1	37	17	22
516	1	37	18	17
517	1	37	18	18
518	1	37	18	19
519	1	37	18	20
520	1	37	18	21
521	1	37	18	22
522	1	37	18	23
523	1	37	19	17
524	1	37	19	18
525	1	37	19	19
526	1	37	19	20
527	1	37	19	21
528	1	37	19	22
529	1	37	19	23
530	1	37	20	17
531	1	37	20	18
532	1	37	20	19
533	1	37	20	20
534	1	37	20	21
535	1	37	20	22
536	1	37	20	23
537	1	37	21	17
538	1	37	21	18
539	1	37	21	19
540	1	37	21	20
541	1	37	21	21
542	1	37	21	22
543	1	37	21	23
544	1	37	22	17
545	1	37	22	18
546	1	37	22	19
547	1	37	22	20
548	1	37	22	21
549	1	37	22	22
550	1	37	22	23
551	1	37	23	18
552	1	37	23	19
553	1	37	23	20
554	1	37	23	21
555	1	37	23	22
556	1	38	16	18
557	1	38	16	19
558	1	38	16	20
559	1	38	16	21
560	1	38	16	22
561	1	38	17	17
562	1	38	17	18
563	1	38	17	19
564	1	38	17	20
565	1	38	17	21
566	1	38	17	22
567	1	38	17	23
568	1	38	18	16
569	1	38	18	17
570	1	38	18	18
571	1	38	18	19
572	1	38	18	20
573	1	38	18	21
574	1	38	18	22
575	1	38	18	23
576	1	38	18	24
577	1	38	19	16
578	1	38	19	17
579	1	38	19	18
580	1	38	19	19
581	1	38	19	20
582	1	38	19	21
583	1	38	19	22
584	1	38	19	23
585	1	38	19	24
586	1	38	20	16
587	1	38	20	17
588	1	38	20	18
589	1	38	20	19
590	1	38	20	20
591	1	38	20	21
592	1	38	20	22
593	1	38	20	23
594	1	38	20	24
595	1	38	21	16
596	1	38	21	17
597	1	38	21	18
598	1	38	21	19
599	1	38	21	20
600	1	38	21	21
601	1	38	21	22
602	1	38	21	23
603	1	38	21	24
604	1	38	22	16
605	1	38	22	17
606	1	38	22	18
607	1	38	22	19
608	1	38	22	20
609	1	38	22	21
610	1	38	22	22
611	1	38	22	23
612	1	38	22	24
613	1	38	23	17
614	1	38	23	18
615	1	38	23	19
616	1	38	23	20
617	1	38	23	21
618	1	38	23	22
619	1	38	23	23
620	1	38	24	18
621	1	38	24	19
622	1	38	24	20
